"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"?Get_margintop_property@TGUIStyle@Toshi@@QBE?AVPPropertyValue@@XZ","10019a80","Function","1","Toshi::TGUIStyle::Get_margintop_property","","?Get_margintop_property@TGUIStyle@Toshi@@QBE?AVPPropertyValue@@XZ"
"Ordinal_1146","10019aa0","Function","2","Toshi::TGUIStyle::Set_margintop_property","","Ordinal_1146"
"Set_margintop_property","10019aa0","Function","2","Toshi::TGUIStyle::Set_margintop_property","void","void Set_margintop_property(TGUIStyle * this\, PPropertyValue * param_1)"
"?Set_margintop_property@TGUIStyle@Toshi@@QAEXABVPPropertyValue@@@Z","10019aa0","Function","2","Toshi::TGUIStyle::Set_margintop_property","","?Set_margintop_property@TGUIStyle@Toshi@@QAEXABVPPropertyValue@@@Z"
"Ordinal_1176","10019ac0","Function","1","Toshi::TGUIStyle::Val_name_property","","Ordinal_1176"
"Val_name_property","10019ac0","Function","1","Toshi::TGUIStyle::Val_name_property","bool","bool Val_name_property(TGUIStyle * this)"
"?Val_name_property@TGUIStyle@Toshi@@QBE_NXZ","10019ac0","Function","1","Toshi::TGUIStyle::Val_name_property","","?Val_name_property@TGUIStyle@Toshi@@QBE_NXZ"
"Ordinal_807","10019ad0","Function","1","Toshi::TGUIStyle::Get_name_property","","Ordinal_807"
"Get_name_property","10019ad0","Function","1","Toshi::TGUIStyle::Get_name_property","PPropertyValue","PPropertyValue Get_name_property(TGUIStyle * this)"
"?Get_name_property@TGUIStyle@Toshi@@QBE?AVPPropertyValue@@XZ","10019ad0","Function","1","Toshi::TGUIStyle::Get_name_property","","?Get_name_property@TGUIStyle@Toshi@@QBE?AVPPropertyValue@@XZ"
"Ordinal_1147","10019af0","Function","2","Toshi::TGUIStyle::Set_name_property","","Ordinal_1147"
"Set_name_property","10019af0","Function","2","Toshi::TGUIStyle::Set_name_property","void","void Set_name_property(TGUIStyle * this\, PPropertyValue * param_1)"
"?Set_name_property@TGUIStyle@Toshi@@QAEXABVPPropertyValue@@@Z","10019af0","Function","2","Toshi::TGUIStyle::Set_name_property","","?Set_name_property@TGUIStyle@Toshi@@QAEXABVPPropertyValue@@@Z"
"Ordinal_302","10019b40","Function","1","Toshi::TGUIStyle::Clone","","Ordinal_302"
"Clone","10019b40","Function","1","Toshi::TGUIStyle::Clone","TGUIStyle *","TGUIStyle * Clone(TGUIStyle * this)"
"?Clone@TGUIStyle@Toshi@@UBEPAV12@XZ","10019b40","Function","1","Toshi::TGUIStyle::Clone","","?Clone@TGUIStyle@Toshi@@UBEPAV12@XZ"
"Ordinal_729","10019b70","Function","1","Toshi::TGUIStyle::GetPropertyInfoOrderedSet","","Ordinal_729"
"GetPropertyInfoOrderedSet","10019b70","Function","1","Toshi::TGUIStyle::GetPropertyInfoOrderedSet","TSortedArray<class_Toshi::TGUIPropertySpec*\,struct_Toshi::TGUIPropertySpec::Comparator> *","TSortedArray<class_Toshi::TGUIPropertySpec*\,struct_Toshi::TGUIPropertySpec::Comparator> * GetPropertyInfoOrderedSet(TGUIStyle * this)"
"?GetPropertyInfoOrderedSet@TGUIStyle@Toshi@@MBEPBV?$TSortedArray@PAVTGUIPropertySpec@Toshi@@UComparator@12@@2@XZ","10019b70","Function","1","Toshi::TGUIStyle::GetPropertyInfoOrderedSet","","?GetPropertyInfoOrderedSet@TGUIStyle@Toshi@@MBEPBV?$TSortedArray@PAVTGUIPropertySpec@Toshi@@UComparator@12@@2@XZ"
"Ordinal_735","10019b80","Function","1","Toshi::TGUIStyle::GetPropertyInfoSet","","Ordinal_735"
"GetPropertyInfoSet","10019b80","Function","1","Toshi::TGUIStyle::GetPropertyInfoSet","TArray<class_Toshi::TGUIPropertySpec*> *","TArray<class_Toshi::TGUIPropertySpec*> * GetPropertyInfoSet(TGUIStyle * this)"
"?GetPropertyInfoSet@TGUIStyle@Toshi@@MBEPBV?$TArray@PAVTGUIPropertySpec@Toshi@@@2@XZ","10019b80","Function","1","Toshi::TGUIStyle::GetPropertyInfoSet","","?GetPropertyInfoSet@TGUIStyle@Toshi@@MBEPBV?$TArray@PAVTGUIPropertySpec@Toshi@@@2@XZ"
"Ordinal_382","10019b90","Function","1","Toshi::TGUIStyle::CreateObjectInPlace","","Ordinal_382"
"CreateObjectInPlace","10019b90","Function","1","Toshi::TGUIStyle::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUIStyle@Toshi@@CGPAVTObject@2@PAX@Z","10019b90","Function","1","Toshi::TGUIStyle::CreateObjectInPlace","","?CreateObjectInPlace@TGUIStyle@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_347","10019bb0","Function","0","Toshi::TGUIStyle::CreateObject","","Ordinal_347"
"CreateObject","10019bb0","Function","0","Toshi::TGUIStyle::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUIStyle@Toshi@@CGPAVTObject@2@XZ","10019bb0","Function","0","Toshi::TGUIStyle::CreateObject","","?CreateObject@TGUIStyle@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_566","10019bd0","Function","1","Toshi::TGUIStyle::GetClass","","Ordinal_566"
"GetClass","10019bd0","Function","1","Toshi::TGUIStyle::GetClass","TClass *","TClass * GetClass(TGUIStyle * this)"
"?GetClass@TGUIStyle@Toshi@@UBEAAVTClass@2@XZ","10019bd0","Function","1","Toshi::TGUIStyle::GetClass","","?GetClass@TGUIStyle@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_303","10019be0","Function","1","Toshi::TGUIStyleState::Clone","","Ordinal_303"
"Clone","10019be0","Function","1","Toshi::TGUIStyleState::Clone","TGUIStyleState *","TGUIStyleState * Clone(TGUIStyleState * this)"
"?Clone@TGUIStyleState@Toshi@@QBEPAV12@XZ","10019be0","Function","1","Toshi::TGUIStyleState::Clone","","?Clone@TGUIStyleState@Toshi@@QBEPAV12@XZ"
"FUN_10019c10","10019c10","Function","2","FUN_10019c10","undefined","undefined FUN_10019c10(void * this\, uint param_1)"
"FUN_10019ce0","10019ce0","Function","2","FUN_10019ce0","undefined","undefined FUN_10019ce0(void * this\, uint param_1)"
"FUN_10019e50","10019e50","Function","2","FUN_10019e50","undefined","undefined FUN_10019e50(void * this\, int * param_1)"
"FUN_10019ea0","10019ea0","Function","2","FUN_10019ea0","undefined","undefined FUN_10019ea0(void * this\, undefined4 * param_1)"
"FUN_10019fe0","10019fe0","Function","3","FUN_10019fe0","undefined4 *","undefined4 * FUN_10019fe0(void * this\, undefined4 param_1\, int param_2)"
"Ordinal_146","1001a080","Function","1","Toshi::TGUITextureFactory::~TGUITextureFactory","","Ordinal_146"
"~TGUITextureFactory","1001a080","Function","1","Toshi::TGUITextureFactory::~TGUITextureFactory","void","void ~TGUITextureFactory(TGUITextureFactory * this)"
"??1TGUITextureFactory@Toshi@@UAE@XZ","1001a080","Function","1","Toshi::TGUITextureFactory::~TGUITextureFactory","","??1TGUITextureFactory@Toshi@@UAE@XZ"
"Ordinal_90","1001a090","Function","1","Toshi::TGUITextureFactory::TGUITextureFactory","","Ordinal_90"
"TGUITextureFactory","1001a090","Function","1","Toshi::TGUITextureFactory::TGUITextureFactory","undefined","undefined TGUITextureFactory(TGUITextureFactory * this)"
"??0TGUITextureFactory@Toshi@@QAE@XZ","1001a090","Function","1","Toshi::TGUITextureFactory::TGUITextureFactory","","??0TGUITextureFactory@Toshi@@QAE@XZ"
"Ordinal_427","1001a0b0","Function","0","Toshi::TGUITextureFactory::DeinitialiseStatic","","Ordinal_427"
"DeinitialiseStatic","1001a0b0","Function","0","Toshi::TGUITextureFactory::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUITextureFactory@Toshi@@CGXXZ","1001a0b0","Function","0","Toshi::TGUITextureFactory::DeinitialiseStatic","","?DeinitialiseStatic@TGUITextureFactory@Toshi@@CGXXZ"
"Ordinal_854","1001a0c0","Function","0","Toshi::TGUITextureFactory::InitialiseStatic","","Ordinal_854"
"InitialiseStatic","1001a0c0","Function","0","Toshi::TGUITextureFactory::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUITextureFactory@Toshi@@CGXXZ","1001a0c0","Function","0","Toshi::TGUITextureFactory::InitialiseStatic","","?InitialiseStatic@TGUITextureFactory@Toshi@@CGXXZ"
"Ordinal_388","1001a0d0","Function","1","Toshi::TGUITextureFactory::CreateObjectInPlace","","Ordinal_388"
"CreateObjectInPlace","1001a0d0","Function","1","Toshi::TGUITextureFactory::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUITextureFactory@Toshi@@CGPAVTObject@2@PAX@Z","1001a0d0","Function","1","Toshi::TGUITextureFactory::CreateObjectInPlace","","?CreateObjectInPlace@TGUITextureFactory@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_353","1001a0e0","Function","0","Toshi::TGUITextureFactory::CreateObject","","Ordinal_353"
"CreateObject","1001a0e0","Function","0","Toshi::TGUITextureFactory::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUITextureFactory@Toshi@@CGPAVTObject@2@XZ","1001a0e0","Function","0","Toshi::TGUITextureFactory::CreateObject","","?CreateObject@TGUITextureFactory@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_572","1001a0f0","Function","1","Toshi::TGUITextureFactory::GetClass","","Ordinal_572"
"GetClass","1001a0f0","Function","1","Toshi::TGUITextureFactory::GetClass","TClass *","TClass * GetClass(TGUITextureFactory * this)"
"?GetClass@TGUITextureFactory@Toshi@@UBEAAVTClass@2@XZ","1001a0f0","Function","1","Toshi::TGUITextureFactory::GetClass","","?GetClass@TGUITextureFactory@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_85","1001a180","Function","13","Toshi::TGUITextureAnimation::TGUITextureAnimation","","Ordinal_85"
"TGUITextureAnimation","1001a180","Function","13","Toshi::TGUITextureAnimation::TGUITextureAnimation","undefined","undefined TGUITextureAnimation(TGUITextureAnimation * this\, short param_1\, TPCString * param_2\, int param_3\, float param_4\, int param_5\, int param_6\, int param_7\, int param_8\, int param_9\, bool param_10\, bool param_11\, bool param_12)"
"??0TGUITextureAnimation@Toshi@@QAE@FABVTPCString@1@HMHHHHH_N11@Z","1001a180","Function","13","Toshi::TGUITextureAnimation::TGUITextureAnimation","","??0TGUITextureAnimation@Toshi@@QAE@FABVTPCString@1@HMHHHHH_N11@Z"
"Ordinal_978","1001a210","Function","2","Toshi::TGUITextureAnimation::RemoveFrame","","Ordinal_978"
"RemoveFrame","1001a210","Function","2","Toshi::TGUITextureAnimation::RemoveFrame","void","void RemoveFrame(TGUITextureAnimation * this\, int param_1)"
"?RemoveFrame@TGUITextureAnimation@Toshi@@QAEXH@Z","1001a210","Function","2","Toshi::TGUITextureAnimation::RemoveFrame","","?RemoveFrame@TGUITextureAnimation@Toshi@@QAEXH@Z"
"Ordinal_860","1001a270","Function","3","Toshi::TGUITextureAnimation::InsertFrame","","Ordinal_860"
"InsertFrame","1001a270","Function","3","Toshi::TGUITextureAnimation::InsertFrame","void","void InsertFrame(TGUITextureAnimation * this\, int param_1\, Frame * param_2)"
"?InsertFrame@TGUITextureAnimation@Toshi@@QAEXHAAVFrame@12@@Z","1001a270","Function","3","Toshi::TGUITextureAnimation::InsertFrame","","?InsertFrame@TGUITextureAnimation@Toshi@@QAEXHAAVFrame@12@@Z"
"Ordinal_531","1001a2c0","Function","6","Toshi::TGUITextureAnimation::GetBBox","","Ordinal_531"
"GetBBox","1001a2c0","Function","6","Toshi::TGUITextureAnimation::GetBBox","void","void GetBBox(TGUITextureAnimation * this\, ushort * param_1\, ushort * param_2\, ushort * param_3\, ushort * param_4\, float param_5)"
"?GetBBox@TGUITextureAnimation@Toshi@@UBEXAAG000M@Z","1001a2c0","Function","6","Toshi::TGUITextureAnimation::GetBBox","","?GetBBox@TGUITextureAnimation@Toshi@@UBEXAAG000M@Z"
"Ordinal_530","1001a3b0","Function","6","Toshi::TGUITextureAnimation::GetBBox","","Ordinal_530"
"GetBBox","1001a3b0","Function","6","Toshi::TGUITextureAnimation::GetBBox","void","void GetBBox(TGUITextureAnimation * this\, ushort * param_1\, ushort * param_2\, ushort * param_3\, ushort * param_4\, int param_5)"
"?GetBBox@TGUITextureAnimation@Toshi@@UBEXAAG000H@Z","1001a3b0","Function","6","Toshi::TGUITextureAnimation::GetBBox","","?GetBBox@TGUITextureAnimation@Toshi@@UBEXAAG000H@Z"
"Ordinal_1021","1001a430","Function","6","Toshi::TGUITextureAnimation::SetBBox","","Ordinal_1021"
"SetBBox","1001a430","Function","6","Toshi::TGUITextureAnimation::SetBBox","void","void SetBBox(TGUITextureAnimation * this\, ushort param_1\, ushort param_2\, ushort param_3\, ushort param_4\, int param_5)"
"?SetBBox@TGUITextureAnimation@Toshi@@UAEXGGGGH@Z","1001a430","Function","6","Toshi::TGUITextureAnimation::SetBBox","","?SetBBox@TGUITextureAnimation@Toshi@@UAEXGGGGH@Z"
"Ordinal_84","1001a490","Function","2","Toshi::TGUITextureAnimation::TGUITextureAnimation","","Ordinal_84"
"TGUITextureAnimation","1001a490","Function","2","Toshi::TGUITextureAnimation::TGUITextureAnimation","undefined","undefined TGUITextureAnimation(TGUITextureAnimation * this\, TGUITextureAnimation * param_1)"
"??0TGUITextureAnimation@Toshi@@IAE@ABV01@@Z","1001a490","Function","2","Toshi::TGUITextureAnimation::TGUITextureAnimation","","??0TGUITextureAnimation@Toshi@@IAE@ABV01@@Z"
"Ordinal_634","1001a530","Function","2","Toshi::TGUITextureAnimation::GetFrame","","Ordinal_634"
"GetFrame","1001a530","Function","2","Toshi::TGUITextureAnimation::GetFrame","Frame *","Frame * GetFrame(TGUITextureAnimation * this\, int param_1)"
"?GetFrame@TGUITextureAnimation@Toshi@@QAEAAVFrame@12@H@Z","1001a530","Function","2","Toshi::TGUITextureAnimation::GetFrame","","?GetFrame@TGUITextureAnimation@Toshi@@QAEAAVFrame@12@H@Z"
"Ordinal_305","1001a550","Function","1","Toshi::TGUITextureAnimation::Clone","","Ordinal_305"
"Clone","1001a550","Function","1","Toshi::TGUITextureAnimation::Clone","TGUITextureAnimation *","TGUITextureAnimation * Clone(TGUITextureAnimation * this)"
"?Clone@TGUITextureAnimation@Toshi@@UBEPAV12@XZ","1001a550","Function","1","Toshi::TGUITextureAnimation::Clone","","?Clone@TGUITextureAnimation@Toshi@@UBEPAV12@XZ"
"Ordinal_143","1001a580","Function","1","Toshi::TGUITextureAnimation::~TGUITextureAnimation","","Ordinal_143"
"~TGUITextureAnimation","1001a580","Function","1","Toshi::TGUITextureAnimation::~TGUITextureAnimation","void","void ~TGUITextureAnimation(TGUITextureAnimation * this)"
"??1TGUITextureAnimation@Toshi@@UAE@XZ","1001a580","Function","1","Toshi::TGUITextureAnimation::~TGUITextureAnimation","","??1TGUITextureAnimation@Toshi@@UAE@XZ"
"Ordinal_86","1001a5b0","Function","1","Toshi::TGUITextureAnimation::TGUITextureAnimation","","Ordinal_86"
"TGUITextureAnimation","1001a5b0","Function","1","Toshi::TGUITextureAnimation::TGUITextureAnimation","undefined","undefined TGUITextureAnimation(TGUITextureAnimation * this)"
"??0TGUITextureAnimation@Toshi@@QAE@XZ","1001a5b0","Function","1","Toshi::TGUITextureAnimation::TGUITextureAnimation","","??0TGUITextureAnimation@Toshi@@QAE@XZ"
"Ordinal_424","1001a5e0","Function","0","Toshi::TGUITextureAnimation::DeinitialiseStatic","","Ordinal_424"
"DeinitialiseStatic","1001a5e0","Function","0","Toshi::TGUITextureAnimation::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUITextureAnimation@Toshi@@CGXXZ","1001a5e0","Function","0","Toshi::TGUITextureAnimation::DeinitialiseStatic","","?DeinitialiseStatic@TGUITextureAnimation@Toshi@@CGXXZ"
"Ordinal_851","1001a5f0","Function","0","Toshi::TGUITextureAnimation::InitialiseStatic","","Ordinal_851"
"InitialiseStatic","1001a5f0","Function","0","Toshi::TGUITextureAnimation::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUITextureAnimation@Toshi@@CGXXZ","1001a5f0","Function","0","Toshi::TGUITextureAnimation::InitialiseStatic","","?InitialiseStatic@TGUITextureAnimation@Toshi@@CGXXZ"
"Ordinal_385","1001a600","Function","1","Toshi::TGUITextureAnimation::CreateObjectInPlace","","Ordinal_385"
"CreateObjectInPlace","1001a600","Function","1","Toshi::TGUITextureAnimation::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUITextureAnimation@Toshi@@CGPAVTObject@2@PAX@Z","1001a600","Function","1","Toshi::TGUITextureAnimation::CreateObjectInPlace","","?CreateObjectInPlace@TGUITextureAnimation@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_350","1001a620","Function","0","Toshi::TGUITextureAnimation::CreateObject","","Ordinal_350"
"CreateObject","1001a620","Function","0","Toshi::TGUITextureAnimation::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUITextureAnimation@Toshi@@CGPAVTObject@2@XZ","1001a620","Function","0","Toshi::TGUITextureAnimation::CreateObject","","?CreateObject@TGUITextureAnimation@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_569","1001a650","Function","1","Toshi::TGUITextureAnimation::GetClass","","Ordinal_569"
"GetClass","1001a650","Function","1","Toshi::TGUITextureAnimation::GetClass","TClass *","TClass * GetClass(TGUITextureAnimation * this)"
"?GetClass@TGUITextureAnimation@Toshi@@UBEAAVTClass@2@XZ","1001a650","Function","1","Toshi::TGUITextureAnimation::GetClass","","?GetClass@TGUITextureAnimation@Toshi@@UBEAAVTClass@2@XZ"
"FUN_1001a660","1001a660","Function","2","FUN_1001a660","undefined","undefined FUN_1001a660(void * this\, undefined4 * param_1)"
"FUN_1001a710","1001a710","Function","3","FUN_1001a710","undefined","undefined FUN_1001a710(void * this\, int param_1\, int param_2)"
"FUN_1001a9b0","1001a9b0","Function","2","FUN_1001a9b0","undefined","undefined FUN_1001a9b0(void * this\, int param_1)"
"Ordinal_1049","1001ab40","Function","2","Toshi::TGUITextureAnimation::SetFrequency","","Ordinal_1049"
"SetFrequency","1001ab40","Function","2","Toshi::TGUITextureAnimation::SetFrequency","void","void SetFrequency(TGUITextureAnimation * this\, float param_1)"
"?SetFrequency@TGUITextureAnimation@Toshi@@QAEXM@Z","1001ab40","Function","2","Toshi::TGUITextureAnimation::SetFrequency","","?SetFrequency@TGUITextureAnimation@Toshi@@QAEXM@Z"
"Ordinal_635","1001ab50","Function","1","Toshi::TGUITextureAnimation::GetFrames","","Ordinal_635"
"GetFrames","1001ab50","Function","1","Toshi::TGUITextureAnimation::GetFrames","TArray<class_Toshi::TGUITextureAnimation::Frame> *","TArray<class_Toshi::TGUITextureAnimation::Frame> * GetFrames(TGUITextureAnimation * this)"
"?GetFrames@TGUITextureAnimation@Toshi@@QAEAAV?$TArray@VFrame@TGUITextureAnimation@Toshi@@@2@XZ","1001ab50","Function","1","Toshi::TGUITextureAnimation::GetFrames","","?GetFrames@TGUITextureAnimation@Toshi@@QAEAAV?$TArray@VFrame@TGUITextureAnimation@Toshi@@@2@XZ"
"Ordinal_637","1001ab60","Function","1","Toshi::TGUITextureAnimation::GetFrequency","","Ordinal_637"
"GetFrequency","1001ab60","Function","1","Toshi::TGUITextureAnimation::GetFrequency","float","float GetFrequency(TGUITextureAnimation * this)"
"?GetFrequency@TGUITextureAnimation@Toshi@@QBEMXZ","1001ab60","Function","1","Toshi::TGUITextureAnimation::GetFrequency","","?GetFrequency@TGUITextureAnimation@Toshi@@QBEMXZ"
"Ordinal_93","1001ab70","Function","1","Toshi::TGUITextureSection::TGUITextureSection","","Ordinal_93"
"TGUITextureSection","1001ab70","Function","1","Toshi::TGUITextureSection::TGUITextureSection","undefined","undefined TGUITextureSection(TGUITextureSection * this)"
"??0TGUITextureSection@Toshi@@QAE@XZ","1001ab70","Function","1","Toshi::TGUITextureSection::TGUITextureSection","","??0TGUITextureSection@Toshi@@QAE@XZ"
"Ordinal_91","1001abc0","Function","2","Toshi::TGUITextureSection::TGUITextureSection","","Ordinal_91"
"TGUITextureSection","1001abc0","Function","2","Toshi::TGUITextureSection::TGUITextureSection","undefined","undefined TGUITextureSection(TGUITextureSection * this\, TGUITextureSection * param_1)"
"??0TGUITextureSection@Toshi@@QAE@ABV01@@Z","1001abc0","Function","2","Toshi::TGUITextureSection::TGUITextureSection","","??0TGUITextureSection@Toshi@@QAE@ABV01@@Z"
"Ordinal_92","1001ac00","Function","11","Toshi::TGUITextureSection::TGUITextureSection","","Ordinal_92"
"TGUITextureSection","1001ac00","Function","11","Toshi::TGUITextureSection::TGUITextureSection","undefined","undefined TGUITextureSection(TGUITextureSection * this\, short param_1\, TPCString * param_2\, int param_3\, int param_4\, int param_5\, int param_6\, int param_7\, bool param_8\, bool param_9\, bool param_10)"
"??0TGUITextureSection@Toshi@@QAE@FABVTPCString@1@HHHHH_N11@Z","1001ac00","Function","11","Toshi::TGUITextureSection::TGUITextureSection","","??0TGUITextureSection@Toshi@@QAE@FABVTPCString@1@HHHHH_N11@Z"
"Ordinal_187","1001acc0","Function","2","Toshi::TGUITextureSection::operator==","","Ordinal_187"
"operator==","1001acc0","Function","2","Toshi::TGUITextureSection::operator==","bool","bool operator==(TGUITextureSection * this\, TGUITextureSection * param_1)"
"??8TGUITextureSection@Toshi@@QAE_NABV01@@Z","1001acc0","Function","2","Toshi::TGUITextureSection::operator==","","??8TGUITextureSection@Toshi@@QAE_NABV01@@Z"
"Ordinal_1014","1001ad70","Function","11","Toshi::TGUITextureSection::Set","","Ordinal_1014"
"Set","1001ad70","Function","11","Toshi::TGUITextureSection::Set","void","void Set(TGUITextureSection * this\, short param_1\, TPCString * param_2\, int param_3\, int param_4\, int param_5\, int param_6\, int param_7\, bool param_8\, bool param_9\, bool param_10)"
"?Set@TGUITextureSection@Toshi@@QAEXFABVTPCString@2@HHHHH_N11@Z","1001ad70","Function","11","Toshi::TGUITextureSection::Set","","?Set@TGUITextureSection@Toshi@@QAEXFABVTPCString@2@HHHHH_N11@Z"
"Ordinal_276","1001ae30","Function","2","Toshi::TGUITextureSection::Assign","","Ordinal_276"
"Assign","1001ae30","Function","2","Toshi::TGUITextureSection::Assign","void","void Assign(TGUITextureSection * this\, TGUITextureSection * param_1)"
"?Assign@TGUITextureSection@Toshi@@IAEXABV12@@Z","1001ae30","Function","2","Toshi::TGUITextureSection::Assign","","?Assign@TGUITextureSection@Toshi@@IAEXABV12@@Z"
"Ordinal_182","1001af70","Function","2","Toshi::TGUITextureSection::operator=","","Ordinal_182"
"operator=","1001af70","Function","2","Toshi::TGUITextureSection::operator=","TGUITextureSection *","TGUITextureSection * operator=(TGUITextureSection * this\, TGUITextureSection * param_1)"
"??4TGUITextureSection@Toshi@@IAEAAV01@ABV01@@Z","1001af70","Function","2","Toshi::TGUITextureSection::operator=","","??4TGUITextureSection@Toshi@@IAEAAV01@ABV01@@Z"
